product_code,product_category,product_subcategory,description,unit_price,unit_cost,shipping_cost_per_unit,length_in,width_in,height_in,weight_lbs,cubic_ft
TEC-CO-10000407,Technology,Copiers,"HP Copy Machine, Color",241.89,193.53,16.78,23.44,20.58,16.9,49.88,4.718
TEC-CO-10000415,Technology,Copiers,"Brother Ink, Color",148.74,141.33,21.2,20.79,19.75,19.56,41.47,4.648
TEC-CO-10000422,Technology,Copiers,"Brother Personal Copier, Digital",94.83,53.22,20.91,23.59,20.35,15.26,53.75,4.239
TEC-CO-10000427,Technology,Copiers,"HP Fax Machine, Color",301.38,207.96,18.23,22.46,21.47,17.38,35.04,4.85
TEC-CO-10000447,Technology,Copiers,"Canon Wireless Fax, Color",380.1,235.68,27.47,20.65,18.51,18.77,49.9,4.152
TEC-CO-10000452,Technology,Copiers,"HP Copy Machine, Laser",121.17,240.4,11.84,21.29,19.03,18.55,39.7,4.349
TEC-CO-10000500,Technology,Copiers,"Canon Fax and Copier, High-Speed",189.54,176.28,24.88,20.25,21.14,16.42,49.8,4.068
TEC-CO-10000534,Technology,Copiers,"Sharp Copy Machine, Color",127.92,157.16,16.06,22.23,20.48,14.98,52.44,3.947
TEC-CO-10000556,Technology,Copiers,"HP Wireless Fax, Laser",306.03,338.46,81.57,22.65,21.05,18.53,48.85,5.113
TEC-CO-10000560,Technology,Copiers,"Hewlett Ink, High-Speed",136.53,143.9,12.99,21.27,19.84,15.64,56.71,3.819
TEC-CO-10000562,Technology,Copiers,"HP Wireless Fax, Digital",359.85,280.71,40.44,22.8,19.2,16.87,46.0,4.274
TEC-CO-10000565,Technology,Copiers,"Canon Fax and Copier, Color",124.96,99.91,7.3,20.79,21.29,14.72,52.23,3.77
TEC-CO-10000594,Technology,Copiers,"Hewlett Fax and Copier, Laser",192.87,142.74,15.35,22.12,19.25,14.54,51.75,3.583
TEC-CO-10000601,Technology,Copiers,"Brother Ink, Laser",87.98,127.76,9.91,20.23,18.02,19.11,55.85,4.032
TEC-CO-10000620,Technology,Copiers,"Brother Wireless Fax, Digital",321.53,344.25,33.92,23.91,21.29,18.82,48.08,5.544
TEC-CO-10000660,Technology,Copiers,"Hewlett Copy Machine, Color",222.44,130.8,88.67,22.62,21.95,17.98,41.29,5.166
TEC-CO-10000663,Technology,Copiers,"HP Fax Machine, High-Speed",298.14,277.29,19.14,21.85,20.72,16.48,57.96,4.318
TEC-CO-10000666,Technology,Copiers,"Hewlett Copy Machine, Laser",131.16,186.46,12.67,23.36,19.75,17.97,34.57,4.798
TEC-CO-10000679,Technology,Copiers,"Hewlett Personal Copier, High-Speed",132.43,140.99,9.3,23.34,20.29,17.72,55.68,4.856
TEC-CO-10000764,Technology,Copiers,"Brother Fax Machine, Color",319.98,281.61,27.67,21.06,18.96,19.89,36.52,4.596
TEC-CO-10000771,Technology,Copiers,"Canon Wireless Fax, Laser",251.93,186.82,12.95,21.15,20.69,14.98,33.7,3.793
TEC-CO-10000775,Technology,Copiers,"Sharp Fax and Copier, Laser",168.6,92.73,11.47,21.37,18.87,19.74,33.93,4.607
TEC-CO-10000777,Technology,Copiers,"Brother Personal Copier, Laser",142.89,128.61,10.26,20.68,20.55,16.43,59.35,4.041
TEC-CO-10000778,Technology,Copiers,"Sharp Fax and Copier, Color",152.94,152.96,1.03,20.59,21.79,16.78,52.01,4.357
TEC-CO-10000786,Technology,Copiers,"Canon Fax Machine, Color",319.83,259.08,20.31,22.71,18.51,15.35,49.7,3.734
TEC-CO-10000791,Technology,Copiers,"Sharp Personal Copier, Laser",120.0,75.6,53.18,23.52,18.73,15.72,57.87,4.008
TEC-CO-10000794,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",351.83,226.97,26.16,22.81,18.19,14.48,56.17,3.477
TEC-CO-10000821,Technology,Copiers,"Canon Ink, High-Speed",135.11,143.84,9.85,20.32,20.76,17.17,34.01,4.192
TEC-CO-10000825,Technology,Copiers,"Brother Ink, Color",138.26,141.26,5.16,21.39,21.12,15.26,51.97,3.989
TEC-CO-10000847,Technology,Copiers,"Canon Personal Copier, Laser",142.74,105.63,44.69,21.34,19.52,14.93,49.34,3.599
TEC-CO-10000854,Technology,Copiers,"Canon Personal Copier, Color",144.18,136.98,11.34,23.06,19.02,16.54,45.67,4.198
TEC-CO-10000865,Technology,Copiers,"Brother Fax Machine, High-Speed",294.5,281.84,22.97,22.37,19.18,14.27,37.38,3.543
TEC-CO-10000887,Technology,Copiers,"Hewlett Copy Machine, High-Speed",175.43,165.24,28.79,23.65,20.78,14.45,40.24,4.11
TEC-CO-10000915,Technology,Copiers,"Hewlett Ink, High-Speed",97.72,89.12,13.61,21.61,21.08,18.61,58.41,4.906
TEC-CO-10000917,Technology,Copiers,"Hewlett Copy Machine, Color",105.29,149.84,10.37,22.61,21.52,18.43,41.23,5.189
TEC-CO-10000953,Technology,Copiers,"HP Wireless Fax, Laser",324.09,259.28,41.29,20.17,21.39,17.56,40.96,4.384
TEC-CO-10000956,Technology,Copiers,"Sharp Copy Machine, Laser",94.9,109.56,8.91,22.14,20.63,19.63,37.79,5.189
TEC-CO-10000961,Technology,Copiers,"Canon Copy Machine, Color",69.33,99.58,15.6,21.27,19.33,18.51,55.25,4.404
TEC-CO-10000967,Technology,Copiers,"HP Fax Machine, Laser",299.94,179.97,44.03,21.22,19.45,16.3,30.76,3.893
TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,239.79,209.79,13.55,23.64,21.04,16.82,32.1,4.841
TEC-CO-10000972,Technology,Copiers,"Sharp Fax and Copier, Digital",168.24,90.87,19.86,23.7,21.65,19.84,59.29,5.891
TEC-CO-10001001,Technology,Copiers,"HP Fax Machine, Digital",199.32,177.76,13.33,21.14,20.93,14.66,34.78,3.754
TEC-CO-10001008,Technology,Copiers,"Canon Fax and Copier, Laser",191.34,101.43,16.63,23.03,21.76,18.98,30.93,5.504
TEC-CO-10001037,Technology,Copiers,"Hewlett Personal Copier, High-Speed",94.79,87.4,0.24,22.0,19.92,16.24,45.66,4.119
TEC-CO-10001040,Technology,Copiers,"Canon Personal Copier, Laser",94.97,54.26,5.88,20.27,21.26,15.65,57.56,3.903
TEC-CO-10001042,Technology,Copiers,"Sharp Fax and Copier, High-Speed",66.1,69.66,13.34,23.59,19.21,19.08,40.66,5.004
TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.79,384.79,57.26,22.98,19.3,14.59,45.3,3.745
TEC-CO-10001087,Technology,Copiers,"Hewlett Ink, Laser",98.92,80.3,8.56,22.42,19.3,14.79,44.66,3.704
TEC-CO-10001093,Technology,Copiers,"HP Personal Copier, Digital",82.45,50.4,12.45,22.44,21.02,15.66,54.19,4.275
TEC-CO-10001142,Technology,Copiers,"Brother Ink, Digital",146.94,110.22,10.47,21.67,18.81,15.08,30.36,3.557
TEC-CO-10001145,Technology,Copiers,"Canon Personal Copier, Digital",142.38,135.27,9.99,23.4,21.35,18.1,53.04,5.233
TEC-CO-10001157,Technology,Copiers,"Hewlett Personal Copier, Color",91.43,79.79,6.14,20.7,19.4,15.56,38.06,3.616
TEC-CO-10001162,Technology,Copiers,"Canon Wireless Fax, Laser",378.66,193.14,28.93,22.57,21.88,19.92,43.04,5.693
TEC-CO-10001166,Technology,Copiers,"HP Personal Copier, Digital",123.93,110.31,7.73,22.68,21.71,19.18,53.04,5.465
TEC-CO-10001177,Technology,Copiers,"HP Fax and Copier, Color",115.99,94.14,7.13,23.36,18.2,14.58,38.42,3.587
TEC-CO-10001191,Technology,Copiers,"Sharp Wireless Fax, High-Speed",300.85,315.03,60.72,20.42,19.32,18.81,37.56,4.294
TEC-CO-10001192,Technology,Copiers,"HP Personal Copier, Digital",61.47,103.63,8.65,23.72,19.92,15.33,34.95,4.192
TEC-CO-10001196,Technology,Copiers,"Brother Fax Machine, Color",191.59,281.21,27.99,22.12,20.01,16.48,54.38,4.221
TEC-CO-10001204,Technology,Copiers,"Sharp Copy Machine, Color",240.84,202.32,15.15,21.15,20.59,15.56,57.44,3.921
TEC-CO-10001221,Technology,Copiers,"Brother Fax and Copier, Laser",101.67,113.42,7.24,21.76,18.34,15.1,59.5,3.487
TEC-CO-10001222,Technology,Copiers,"Sharp Fax Machine, Laser",147.33,274.48,21.96,22.15,19.77,16.17,56.94,4.098
TEC-CO-10001234,Technology,Copiers,"Canon Fax Machine, Digital",211.59,190.82,17.14,21.95,21.86,15.36,40.14,4.265
TEC-CO-10001264,Technology,Copiers,"Canon Ink, Color",98.86,54.5,9.58,20.2,18.13,15.16,55.36,3.213
TEC-CO-10001271,Technology,Copiers,"Sharp Personal Copier, Color",31.62,64.98,6.45,23.53,20.08,16.66,38.66,4.555
TEC-CO-10001275,Technology,Copiers,"Brother Fax and Copier, Digital",127.16,108.32,10.63,20.58,19.68,15.65,51.15,3.668
TEC-CO-10001301,Technology,Copiers,"Sharp Copy Machine, Laser",143.02,121.52,42.08,23.13,21.65,15.34,56.72,4.445
TEC-CO-10001309,Technology,Copiers,"Hewlett Wireless Fax, Laser",252.95,245.86,35.56,22.46,20.11,15.61,56.56,4.08
TEC-CO-10001317,Technology,Copiers,"Sharp Fax Machine, Digital",176.77,241.76,12.33,22.96,21.53,14.8,55.19,4.234
TEC-CO-10001342,Technology,Copiers,"HP Wireless Fax, Digital",359.85,212.34,33.55,21.53,18.18,14.6,40.92,3.307
TEC-CO-10001343,Technology,Copiers,"Canon Fax Machine, Digital",318.03,311.67,73.13,23.86,20.71,19.88,47.1,5.685
TEC-CO-10001352,Technology,Copiers,"HP Ink, Digital",128.34,86.01,5.21,21.93,21.72,15.01,54.97,4.137
TEC-CO-10001371,Technology,Copiers,"Sharp Fax and Copier, Laser",112.17,111.28,10.21,21.27,19.66,17.92,52.46,4.337
TEC-CO-10001375,Technology,Copiers,"Brother Copy Machine, Color",224.02,150.18,20.75,21.77,21.71,17.99,35.25,4.92
TEC-CO-10001382,Technology,Copiers,"HP Personal Copier, Laser",111.76,85.67,2.63,23.62,19.63,18.76,49.71,5.034
TEC-CO-10001391,Technology,Copiers,"Sharp Ink, Color",113.17,113.18,10.05,22.46,20.69,14.11,44.6,3.794
TEC-CO-10001407,Technology,Copiers,"Canon Ink, Digital",132.01,110.0,16.33,22.08,20.25,18.11,39.47,4.686
TEC-CO-10001410,Technology,Copiers,"Canon Personal Copier, High-Speed",126.75,136.64,5.87,21.38,19.5,17.65,31.75,4.258
TEC-CO-10001413,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",378.39,192.99,33.91,20.82,18.05,17.14,59.25,3.728
TEC-CO-10001419,Technology,Copiers,"Hewlett Copy Machine, Color",132.06,256.66,17.31,22.36,18.82,15.04,39.15,3.663
TEC-CO-10001425,Technology,Copiers,"HP Personal Copier, Color",106.72,97.92,2.93,20.53,18.73,15.64,36.26,3.48
TEC-CO-10001445,Technology,Copiers,"Brother Personal Copier, High-Speed",141.09,80.43,10.65,21.16,18.46,15.01,34.64,3.393
TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,359.59,311.59,102.2,22.24,19.77,17.09,52.95,4.349
TEC-CO-10001450,Technology,Copiers,"Canon Personal Copier, High-Speed",36.79,81.16,3.25,20.83,21.76,15.71,33.33,4.121
TEC-CO-10001468,Technology,Copiers,"Brother Fax Machine, Digital",211.69,144.26,16.67,20.1,18.65,17.29,43.26,3.751
TEC-CO-10001472,Technology,Copiers,"Sharp Copy Machine, Laser",150.23,121.55,15.33,21.75,20.59,16.24,58.33,4.209
TEC-CO-10001482,Technology,Copiers,"Sharp Ink, High-Speed",122.61,106.68,9.94,22.11,19.62,18.5,38.14,4.644
TEC-CO-10001487,Technology,Copiers,"Canon Ink, Digital",132.01,130.55,17.07,20.24,18.29,18.21,30.64,3.901
TEC-CO-10001501,Technology,Copiers,"Canon Fax and Copier, Laser",172.11,162.56,9.13,20.16,20.16,19.76,39.92,4.648
TEC-CO-10001523,Technology,Copiers,"HP Copy Machine, High-Speed",121.35,201.79,8.4,20.22,18.35,16.06,52.49,3.448
TEC-CO-10001531,Technology,Copiers,"Hewlett Fax and Copier, Color",194.31,102.99,56.71,22.13,19.68,17.21,58.11,4.338
TEC-CO-10001560,Technology,Copiers,"Hewlett Ink, Color",99.88,72.06,2.58,20.09,21.37,19.6,56.73,4.87
TEC-CO-10001567,Technology,Copiers,"Brother Copy Machine, Laser",222.49,259.17,11.19,21.83,18.44,19.64,30.75,4.575
TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.79,274.8,47.05,22.82,18.69,19.2,31.14,4.739
TEC-CO-10001580,Technology,Copiers,"HP Ink, Digital",85.39,56.48,6.71,20.94,19.1,16.62,58.96,3.847
TEC-CO-10001589,Technology,Copiers,"Hewlett Wireless Fax, Digital",252.71,139.28,14.09,22.98,20.73,15.15,36.29,4.177
TEC-CO-10001595,Technology,Copiers,"Brother Copy Machine, Color",175.47,112.54,13.36,21.95,18.84,14.51,32.66,3.472
TEC-CO-10001596,Technology,Copiers,"Brother Wireless Fax, Color",380.25,300.42,24.29,23.77,20.53,16.97,35.69,4.792
TEC-CO-10001626,Technology,Copiers,"Brother Copy Machine, Color",263.73,221.55,68.8,21.54,19.08,14.9,33.06,3.544
TEC-CO-10001628,Technology,Copiers,"Sharp Personal Copier, Digital",119.64,59.82,15.84,23.08,20.9,15.81,57.17,4.413
TEC-CO-10001629,Technology,Copiers,"Sharp Copy Machine, Color",119.92,151.24,11.54,20.63,20.59,18.41,45.11,4.525
TEC-CO-10001630,Technology,Copiers,"Canon Personal Copier, Digital",128.04,79.64,25.36,22.32,18.3,19.1,46.02,4.515
TEC-CO-10001633,Technology,Copiers,"Sharp Fax Machine, High-Speed",293.85,232.17,35.28,22.71,21.21,16.56,45.14,4.616
TEC-CO-10001654,Technology,Copiers,"Hewlett Wireless Fax, Digital",379.83,224.1,46.44,23.05,18.07,17.76,30.68,4.281
TEC-CO-10001674,Technology,Copiers,"Sharp Personal Copier, Color",78.59,74.95,10.03,23.05,21.9,16.22,49.68,4.738
TEC-CO-10001678,Technology,Copiers,"Brother Fax Machine, Digital",318.18,216.39,62.54,21.37,18.58,15.56,42.07,3.575
TEC-CO-10001703,Technology,Copiers,"Brother Fax and Copier, High-Speed",170.62,127.01,8.72,23.86,18.01,18.14,54.69,4.511
TEC-CO-10001725,Technology,Copiers,"Canon Ink, High-Speed",96.7,84.32,4.26,21.53,21.14,16.38,39.54,4.314
TEC-CO-10001726,Technology,Copiers,"HP Fax and Copier, High-Speed",110.86,129.7,10.99,21.0,19.46,19.23,34.13,4.548
TEC-CO-10001741,Technology,Copiers,"Brother Copy Machine, Color",260.49,166.74,17.76,21.99,18.5,16.31,39.59,3.84
TEC-CO-10001742,Technology,Copiers,"Sharp Copy Machine, Color",158.08,82.38,10.96,21.69,20.09,18.54,41.89,4.675
TEC-CO-10001756,Technology,Copiers,"Canon Personal Copier, Color",95.93,58.64,10.26,23.0,18.69,15.1,41.6,3.756
TEC-CO-10001766,Technology,Copiers,"Canon Fax Machine, Digital",286.13,311.57,22.12,20.24,20.39,14.42,53.61,3.444
TEC-CO-10001775,Technology,Copiers,"Sharp Wireless Fax, Laser",177.46,202.39,16.21,23.6,18.35,15.1,33.39,3.784
TEC-CO-10001787,Technology,Copiers,"HP Fax and Copier, Laser",160.72,131.33,21.11,20.31,19.52,15.41,54.7,3.535
TEC-CO-10001795,Technology,Copiers,"Sharp Personal Copier, High-Speed",100.32,69.6,26.15,22.92,21.12,17.96,31.3,5.031
TEC-CO-10001818,Technology,Copiers,"Sharp Wireless Fax, Digital",236.56,234.68,16.63,20.98,18.61,17.66,57.4,3.99
TEC-CO-10001824,Technology,Copiers,"Sharp Personal Copier, Color",80.8,65.58,11.22,22.59,20.35,17.69,31.3,4.706
TEC-CO-10001831,Technology,Copiers,"Sharp Personal Copier, Laser",120.0,112.8,5.87,22.32,20.63,19.06,50.29,5.079
TEC-CO-10001839,Technology,Copiers,"Hewlett Fax and Copier, Laser",163.79,156.09,14.5,22.76,19.25,14.66,56.01,3.717
TEC-CO-10001846,Technology,Copiers,"Hewlett Fax and Copier, Digital",192.51,163.65,16.57,23.27,18.1,16.29,59.58,3.971
TEC-CO-10001864,Technology,Copiers,"Brother Ink, High-Speed",86.9,81.08,26.11,23.01,20.54,18.77,53.42,5.134
TEC-CO-10001869,Technology,Copiers,"Brother Fax and Copier, High-Speed",189.69,127.11,17.35,20.31,21.77,15.92,55.76,4.073
TEC-CO-10001893,Technology,Copiers,"HP Wireless Fax, Color",240.62,156.72,21.53,21.71,21.74,17.05,33.98,4.657
TEC-CO-10001894,Technology,Copiers,"Sharp Copy Machine, High-Speed",203.34,133.92,43.24,20.53,20.68,17.98,52.08,4.418
TEC-CO-10001895,Technology,Copiers,"Sharp Wireless Fax, Color",332.27,346.58,33.4,23.53,21.21,15.6,44.79,4.506
TEC-CO-10001919,Technology,Copiers,"Brother Fax Machine, Color",212.89,123.74,16.47,20.6,19.94,18.9,41.9,4.493
TEC-CO-10001926,Technology,Copiers,"Hewlett Wireless Fax, Laser",189.6,261.85,11.33,20.52,18.84,16.16,40.95,3.615
TEC-CO-10001933,Technology,Copiers,"HP Fax Machine, High-Speed",198.36,163.0,39.23,23.05,20.84,18.36,37.84,5.104
TEC-CO-10001937,Technology,Copiers,"Brother Fax and Copier, High-Speed",126.21,108.76,4.37,23.0,20.86,19.76,31.55,5.486
TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,119.59,105.59,3.17,23.4,19.0,14.54,41.78,3.741
TEC-CO-10001952,Technology,Copiers,"Hewlett Personal Copier, Digital",129.42,117.92,3.02,22.62,18.71,17.91,45.25,4.387
TEC-CO-10001954,Technology,Copiers,"Brother Wireless Fax, Laser",378.81,215.94,67.76,21.0,18.62,19.12,41.81,4.327
TEC-CO-10001968,Technology,Copiers,"Sharp Ink, High-Speed",81.57,76.02,1.03,20.15,21.58,14.43,57.36,3.631
TEC-CO-10001978,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",127.12,73.9,9.89,22.04,21.1,15.93,58.82,4.287
TEC-CO-10002009,Technology,Copiers,"Brother Wireless Fax, High-Speed",250.84,206.1,46.5,20.95,18.56,18.02,53.51,4.055
TEC-CO-10002035,Technology,Copiers,"Canon Wireless Fax, High-Speed",376.86,346.74,29.77,21.92,20.94,19.54,32.09,5.19
TEC-CO-10002040,Technology,Copiers,"Brother Fax Machine, Digital",318.18,184.56,25.84,20.21,19.82,15.72,40.45,3.644
TEC-CO-10002043,Technology,Copiers,"Canon Wireless Fax, Digital",378.3,211.86,42.31,23.74,20.2,18.24,30.94,5.062
TEC-CO-10002055,Technology,Copiers,"Hewlett Ink, Digital",148.32,81.6,8.93,23.4,18.73,15.63,56.02,3.964
TEC-CO-10002057,Technology,Copiers,"Sharp Copy Machine, Color",213.74,194.75,28.88,23.98,19.79,15.63,44.09,4.292
TEC-CO-10002062,Technology,Copiers,"Brother Personal Copier, Digital",85.12,99.38,7.07,20.39,21.29,19.62,48.2,4.929
TEC-CO-10002063,Technology,Copiers,"Sharp Fax Machine, Color",197.66,172.32,9.52,22.36,19.56,16.21,50.26,4.103
TEC-CO-10002065,Technology,Copiers,"Hewlett Copy Machine, Laser",104.57,155.84,6.6,22.64,21.0,18.89,31.61,5.197
TEC-CO-10002083,Technology,Copiers,"HP Fax and Copier, High-Speed",59.23,103.72,8.69,20.77,18.38,18.01,39.28,3.979
TEC-CO-10002089,Technology,Copiers,"Brother Personal Copier, Laser",95.07,73.36,21.64,23.47,18.8,16.73,52.34,4.272
TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,499.99,274.99,27.71,21.91,21.19,18.87,56.39,5.07
TEC-CO-10002108,Technology,Copiers,"Brother Personal Copier, Color",129.8,72.08,5.23,23.4,18.42,18.82,54.78,4.694
TEC-CO-10002110,Technology,Copiers,"Brother Personal Copier, Color",96.03,61.6,7.55,22.81,20.69,15.01,33.91,4.099
TEC-CO-10002113,Technology,Copiers,"Canon Ink, Digital",97.66,67.54,6.01,23.75,21.2,17.7,47.53,5.157
TEC-CO-10002119,Technology,Copiers,"Sharp Fax Machine, Digital",274.55,242.09,28.25,22.8,18.78,17.39,46.94,4.309
TEC-CO-10002122,Technology,Copiers,"Hewlett Fax Machine, Digital",319.56,194.94,45.93,20.41,21.83,17.28,56.11,4.456
TEC-CO-10002150,Technology,Copiers,"Canon Fax and Copier, Digital",190.98,95.49,18.04,21.22,21.24,17.68,42.55,4.611
TEC-CO-10002157,Technology,Copiers,"Canon Fax Machine, Laser",286.45,286.46,20.98,23.88,21.14,17.14,31.55,5.007
TEC-CO-10002174,Technology,Copiers,"HP Copy Machine, Laser",243.33,121.68,11.13,22.36,21.32,15.35,31.77,4.235
TEC-CO-10002197,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",191.07,118.47,22.74,21.78,18.21,16.63,30.44,3.817
TEC-CO-10002201,Technology,Copiers,"Sharp Ink, Color",83.73,73.0,17.77,22.23,18.89,19.48,40.85,4.734
TEC-CO-10002232,Technology,Copiers,"HP Ink, Laser",128.7,102.96,7.98,20.94,20.02,14.07,34.31,3.413
TEC-CO-10002240,Technology,Copiers,"Canon Copy Machine, High-Speed",260.34,213.48,64.52,22.53,20.75,18.87,48.97,5.105
TEC-CO-10002242,Technology,Copiers,"Brother Fax and Copier, Color",192.93,146.64,26.89,23.11,21.99,19.17,54.52,5.638
TEC-CO-10002244,Technology,Copiers,"Sharp Ink, Laser",61.71,104.02,8.35,20.54,18.67,16.76,54.71,3.719
TEC-CO-10002269,Technology,Copiers,"Brother Ink, Color",148.74,75.87,58.1,22.71,18.18,19.67,42.46,4.7
TEC-CO-10002271,Technology,Copiers,"Sharp Fax Machine, Laser",196.7,173.46,8.8,21.88,19.54,15.32,49.37,3.79
TEC-CO-10002283,Technology,Copiers,"Brother Copy Machine, Color",242.19,166.67,11.74,20.68,20.92,14.76,49.88,3.695
TEC-CO-10002284,Technology,Copiers,"Hewlett Copy Machine, Color",225.19,174.84,59.87,22.38,18.94,16.31,55.43,4.001
TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,599.99,365.99,15.58,22.41,18.94,15.94,57.93,3.915
TEC-CO-10002316,Technology,Copiers,"Brother Personal Copier, Laser",128.5,107.09,11.94,22.63,20.63,15.7,31.43,4.242
TEC-CO-10002323,Technology,Copiers,"Brother Copy Machine, Color",129.75,228.76,7.65,23.56,21.44,18.96,51.58,5.542
TEC-CO-10002326,Technology,Copiers,"Canon Copy Machine, Color",131.29,197.2,22.38,20.26,20.28,19.35,53.86,4.601
TEC-CO-10002350,Technology,Copiers,"Canon Wireless Fax, Digital",340.37,363.08,35.66,22.53,21.63,16.15,44.4,4.555
TEC-CO-10002376,Technology,Copiers,"Hewlett Fax Machine, Laser",159.46,165.88,25.09,20.58,18.49,16.64,52.3,3.664
TEC-CO-10002379,Technology,Copiers,"Canon Copy Machine, Digital",261.78,230.37,11.11,22.59,20.84,19.42,54.86,5.291
TEC-CO-10002380,Technology,Copiers,"Canon Fax and Copier, High-Speed",170.49,174.29,12.44,20.88,18.32,17.44,41.16,3.861
TEC-CO-10002381,Technology,Copiers,"Brother Personal Copier, High-Speed",93.87,89.36,6.07,20.36,21.55,15.43,31.96,3.918
TEC-CO-10002404,Technology,Copiers,"HP Fax Machine, Color",200.52,200.92,10.44,22.37,18.54,16.06,48.82,3.855
TEC-CO-10002423,Technology,Copiers,"Canon Personal Copier, High-Speed",119.65,102.75,6.0,20.96,20.81,19.35,48.33,4.884
TEC-CO-10002427,Technology,Copiers,"Canon Copy Machine, Laser",174.41,108.36,10.34,21.72,21.96,15.56,52.41,4.295
TEC-CO-10002434,Technology,Copiers,"Canon Fax and Copier, Laser",127.3,100.78,11.83,20.61,19.24,16.16,45.11,3.708
TEC-CO-10002465,Technology,Copiers,"HP Copy Machine, Color",241.89,123.39,16.67,23.55,19.89,17.01,30.14,4.611
TEC-CO-10002466,Technology,Copiers,"Brother Personal Copier, High-Speed",126.88,109.97,5.99,22.78,20.78,16.59,36.75,4.545
TEC-CO-10002467,Technology,Copiers,"Sharp Personal Copier, Laser",31.24,44.2,7.29,22.85,21.67,19.83,53.76,5.682
TEC-CO-10002493,Technology,Copiers,"Hewlett Personal Copier, Color",96.94,86.46,22.5,22.37,19.6,19.87,37.9,5.042
TEC-CO-10002504,Technology,Copiers,"Brother Copy Machine, Laser",174.27,90.82,13.26,21.17,21.9,17.02,40.68,4.566
TEC-CO-10002523,Technology,Copiers,"Hewlett Personal Copier, Laser",95.99,56.76,11.81,23.56,21.66,18.37,37.2,5.425
TEC-CO-10002526,Technology,Copiers,"Sharp Wireless Fax, Digital",355.56,224.01,19.69,20.92,20.05,16.37,58.97,3.974
TEC-CO-10002538,Technology,Copiers,"Brother Fax and Copier, Color",115.36,150.11,11.0,22.81,20.91,18.83,58.09,5.197
TEC-CO-10002550,Technology,Copiers,"Sharp Ink, Digital",105.29,64.38,3.41,23.57,21.05,15.98,36.35,4.588
TEC-CO-10002567,Technology,Copiers,"Hewlett Fax and Copier, Laser",50.57,104.84,6.17,20.19,21.34,16.11,50.32,4.017
TEC-CO-10002571,Technology,Copiers,"Hewlett Personal Copier, Digital",95.75,73.88,12.95,23.46,21.77,16.85,32.65,4.98
TEC-CO-10002578,Technology,Copiers,"Canon Copy Machine, Laser",262.14,196.62,13.31,23.14,21.35,17.15,34.16,4.903
TEC-CO-10002583,Technology,Copiers,"Canon Fax and Copier, Color",192.78,146.52,22.52,22.03,21.59,17.65,50.37,4.858
TEC-CO-10002586,Technology,Copiers,"Brother Ink, Color",58.9,67.04,6.81,23.42,18.39,18.4,51.16,4.586
TEC-CO-10002587,Technology,Copiers,"Sharp Fax and Copier, Laser",83.8,88.87,7.64,21.94,19.82,15.32,56.66,3.855
TEC-CO-10002601,Technology,Copiers,"Brother Fax and Copier, Digital",191.13,164.4,11.24,23.92,21.33,15.97,51.56,4.715
TEC-CO-10002617,Technology,Copiers,"Brother Fax Machine, High-Speed",210.74,122.48,27.86,21.94,20.86,17.8,59.89,4.714
TEC-CO-10002657,Technology,Copiers,"Canon Copy Machine, High-Speed",173.21,126.7,11.68,21.88,18.05,19.35,32.24,4.422
TEC-CO-10002658,Technology,Copiers,"Hewlett Ink, Laser",148.68,75.84,29.02,23.27,19.29,17.46,49.91,4.536
